userid,category,placeid,local_datetime,latitude,longitude,country_name,state_name
214386,Food,972084,2010-07-31 20:46:44+00:00,44.9400558472,-93.170528265,United States,Minnesota
212715,Food,847679,2010-07-30 18:50:05+00:00,44.8595345382,-93.3098781109,United States,Minnesota
212715,Food,847679,2010-04-27 02:48:06+00:00,44.8595345382,-93.3098781109,United States,Minnesota
214386,Food,847679,2010-04-15 19:32:41+00:00,44.8595345382,-93.3098781109,United States,Minnesota
29134,Food,847679,2011-03-10 21:25:04+00:00,44.8595345382,-93.3098781109,United States,Minnesota
29134,Food,847679,2010-06-18 19:01:47+00:00,44.8595345382,-93.3098781109,United States,Minnesota
29134,Food,847679,2010-04-21 17:57:17+00:00,44.8595345382,-93.3098781109,United States,Minnesota
212715,Food,305218,2010-07-30 18:49:16+00:00,44.8580992,-93.3042231167,United States,Minnesota
212715,Food,1324217,2010-07-30 18:36:10+00:00,44.866195198,-93.326939412,United States,Minnesota
533055,Food,1324217,2010-12-10 01:09:00+00:00,44.866195198,-93.326939412,United States,Minnesota
533055,Food,1324217,2010-10-21 23:15:39+00:00,44.866195198,-93.326939412,United States,Minnesota
212715,Food,205555,2010-07-29 02:17:30+00:00,44.9625613833,-93.2922161,United States,Minnesota
212715,Food,205555,2010-07-15 18:51:43+00:00,44.9625613833,-93.2922161,United States,Minnesota
214386,Food,205555,2010-07-29 02:17:15+00:00,44.9625613833,-93.2922161,United States,Minnesota
214386,Food,205555,2010-06-21 00:05:33+00:00,44.9625613833,-93.2922161,United States,Minnesota
86035,Food,205555,2010-07-31 02:41:55+00:00,44.9625613833,-93.2922161,United States,Minnesota
4970,Food,205555,2010-02-14 03:50:21+00:00,44.9625613833,-93.2922161,United States,Minnesota
4970,Food,205555,2010-01-29 00:29:11+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2010-09-13 16:37:47+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2010-05-14 19:43:19+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2010-03-29 23:34:57+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2010-03-04 20:45:55+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2010-02-08 17:32:54+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2010-01-29 22:47:33+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2010-01-05 22:03:55+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2009-12-23 18:19:39+00:00,44.9625613833,-93.2922161,United States,Minnesota
64892,Food,205555,2009-12-21 16:22:45+00:00,44.9625613833,-93.2922161,United States,Minnesota
533055,Food,205555,2011-04-16 02:02:52+00:00,44.9625613833,-93.2922161,United States,Minnesota
52894,Food,205555,2011-06-29 01:20:41+00:00,44.9625613833,-93.2922161,United States,Minnesota
212715,Food,513272,2010-07-26 04:48:51+00:00,45.07819485,-93.38380336,United States,Minnesota
533055,Food,513272,2011-03-21 22:33:56+00:00,45.07819485,-93.38380336,United States,Minnesota
208758,Food,513272,2010-12-31 20:46:57+00:00,45.07819485,-93.38380336,United States,Minnesota
119140,Food,513272,2010-12-31 04:33:07+00:00,45.07819485,-93.38380336,United States,Minnesota
212715,Food,928581,2010-07-26 03:44:30+00:00,45.5625611544,-94.1381120682,United States,Minnesota
212715,Food,1024375,2010-07-26 03:44:05+00:00,45.5676617508,-94.1455256939,United States,Minnesota
212715,Food,1080262,2010-07-26 03:16:14+00:00,45.9745881167,-94.3376670667,United States,Minnesota
212715,Food,1344607,2010-07-26 03:15:59+00:00,45.9743392467,-94.3373841047,United States,Minnesota
214386,Food,1344607,2010-07-25 17:01:12+00:00,45.9743392467,-94.3373841047,United States,Minnesota
212715,Food,1229115,2010-07-26 02:49:11+00:00,46.364120817,-94.246358017,United States,Minnesota
212715,Food,590921,2010-07-26 02:48:18+00:00,46.38062167,-94.2484551,United States,Minnesota
212715,Food,820949,2010-07-26 02:47:59+00:00,46.3799393,-94.2533096,United States,Minnesota
43196,Food,820949,2010-09-18 16:27:11+00:00,46.3799393,-94.2533096,United States,Minnesota
212715,Food,404692,2010-07-25 22:18:05+00:00,46.3828717833,-94.25247235,United States,Minnesota
212715,Food,1402615,2010-07-25 22:14:25+00:00,46.3565701246,-94.2453145981,United States,Minnesota
212715,Food,377711,2010-07-25 22:09:17+00:00,46.3600198657,-94.1874861717,United States,Minnesota
212715,Food,409907,2010-07-25 22:07:32+00:00,46.36316265,-94.1780641667,United States,Minnesota
43196,Food,409907,2011-04-10 15:26:14+00:00,46.36316265,-94.1780641667,United States,Minnesota
212715,Food,1491425,2010-07-25 21:34:27+00:00,46.6774374247,-94.1106677055,United States,Minnesota
212715,Food,1496907,2010-07-25 21:31:41+00:00,46.6837567091,-94.1280859709,United States,Minnesota
212715,Food,1198132,2010-07-25 21:10:40+00:00,46.6032115,-94.3108762333,United States,Minnesota
212715,Food,688079,2010-07-25 21:09:25+00:00,46.6023750667,-94.31398975,United States,Minnesota
212715,Food,1374856,2010-07-25 21:02:54+00:00,46.520126583,-94.289053283,United States,Minnesota
212715,Food,1351884,2010-07-25 21:02:01+00:00,46.518324167,-94.286843017,United States,Minnesota
212715,Food,1365532,2010-07-25 20:55:24+00:00,46.429110983,-94.3030437,United States,Minnesota
212715,Food,552668,2010-07-25 17:30:12+00:00,46.3718568167,-94.2437864833,United States,Minnesota
212715,Food,344046,2010-07-25 17:29:48+00:00,46.3717325667,-94.2454554667,United States,Minnesota
212715,Food,521538,2010-07-25 17:29:21+00:00,46.3724474333,-94.2445335333,United States,Minnesota
212715,Food,621828,2010-07-25 17:01:32+00:00,45.9758591333,-94.3384024833,United States,Minnesota
212715,Food,425524,2010-07-25 16:58:58+00:00,45.94767105,-94.35297006,United States,Minnesota
212715,Food,175731,2010-07-25 16:20:31+00:00,45.5485265833,-94.1260263167,United States,Minnesota
212715,Food,1501530,2010-07-25 16:13:04+00:00,45.4464161396,-93.9958047867,United States,Minnesota
214386,Food,1501530,2010-07-25 16:13:03+00:00,45.4464161396,-93.9958047867,United States,Minnesota
212715,Food,34531,2010-07-25 15:50:05+00:00,45.2397071833,-93.66350225,United States,Minnesota
212715,Food,1468201,2010-07-25 15:49:14+00:00,45.235675,-93.646807,United States,Minnesota
212715,Food,96533,2010-07-25 15:44:44+00:00,45.1991495833,-93.5544406833,United States,Minnesota
86035,Food,96533,2010-06-22 04:27:13+00:00,45.1991495833,-93.5544406833,United States,Minnesota
28279,Food,96533,2011-05-25 00:08:47+00:00,45.1991495833,-93.5544406833,United States,Minnesota
212715,Food,1496659,2010-07-24 20:32:42+00:00,44.6538770199,-93.685387373,United States,Minnesota
214386,Food,1496659,2010-07-24 20:01:34+00:00,44.6538770199,-93.685387373,United States,Minnesota
120424,Food,1496659,2010-11-23 20:50:37+00:00,44.6538770199,-93.685387373,United States,Minnesota
212715,Food,98758,2010-07-16 19:03:34+00:00,44.95317995,-93.2777198667,United States,Minnesota
212715,Food,98758,2010-06-28 16:14:45+00:00,44.95317995,-93.2777198667,United States,Minnesota
212715,Food,98758,2010-06-18 17:06:33+00:00,44.95317995,-93.2777198667,United States,Minnesota
212715,Food,98758,2010-04-16 17:03:03+00:00,44.95317995,-93.2777198667,United States,Minnesota
214386,Food,98758,2010-07-16 19:15:59+00:00,44.95317995,-93.2777198667,United States,Minnesota
214386,Food,98758,2010-06-19 01:05:08+00:00,44.95317995,-93.2777198667,United States,Minnesota
214386,Food,98758,2010-06-18 17:05:18+00:00,44.95317995,-93.2777198667,United States,Minnesota
214386,Food,98758,2010-04-16 16:57:11+00:00,44.95317995,-93.2777198667,United States,Minnesota
357612,Food,98758,2011-05-19 17:27:24+00:00,44.95317995,-93.2777198667,United States,Minnesota
212715,Food,1123916,2010-07-16 17:35:28+00:00,44.92344629,-93.53986734,United States,Minnesota
212715,Food,964529,2010-07-16 16:33:52+00:00,44.90404975,-93.5655239167,United States,Minnesota
212715,Food,520084,2010-07-16 01:58:16+00:00,44.9574338116,-93.2956410488,United States,Minnesota
212715,Food,64673,2010-07-16 01:56:45+00:00,44.9592276959,-93.293787539,United States,Minnesota
214386,Food,64673,2010-06-20 23:59:00+00:00,44.9592276959,-93.293787539,United States,Minnesota
4970,Food,64673,2010-08-16 01:44:16+00:00,44.9592276959,-93.293787539,United States,Minnesota
4970,Food,64673,2009-10-27 03:03:54+00:00,44.9592276959,-93.293787539,United States,Minnesota
533055,Food,64673,2011-04-16 01:54:59+00:00,44.9592276959,-93.293787539,United States,Minnesota
212715,Food,152514,2010-07-16 01:56:33+00:00,44.9590425122,-93.2941532057,United States,Minnesota
214386,Food,152514,2010-06-20 23:58:10+00:00,44.9590425122,-93.2941532057,United States,Minnesota
5333,Food,152514,2010-02-14 03:51:47+00:00,44.9590425122,-93.2941532057,United States,Minnesota
4970,Food,152514,2010-02-14 03:51:52+00:00,44.9590425122,-93.2941532057,United States,Minnesota
64892,Food,152514,2010-04-09 14:05:31+00:00,44.9590425122,-93.2941532057,United States,Minnesota
2080407,Food,152514,2010-11-10 20:55:41+00:00,44.9590425122,-93.2941532057,United States,Minnesota
212715,Food,289341,2010-07-16 01:50:23+00:00,44.9710976667,-93.2801092667,United States,Minnesota
214386,Food,289341,2010-06-18 23:19:53+00:00,44.9710976667,-93.2801092667,United States,Minnesota
212715,Food,1127156,2010-07-15 18:56:43+00:00,44.96034775,-93.2934600333,United States,Minnesota
214386,Food,1127156,2010-07-15 19:01:15+00:00,44.96034775,-93.2934600333,United States,Minnesota
214386,Food,1127156,2010-06-21 00:04:52+00:00,44.96034775,-93.2934600333,United States,Minnesota
212715,Food,505567,2010-06-28 00:39:48+00:00,44.9677963334,-93.2836675644,United States,Minnesota
214386,Food,505567,2010-05-26 17:33:27+00:00,44.9677963334,-93.2836675644,United States,Minnesota
212715,Food,1092065,2010-06-23 18:21:39+00:00,44.8836077181,-93.3094233952,United States,Minnesota
212715,Food,1092065,2010-06-22 18:45:04+00:00,44.8836077181,-93.3094233952,United States,Minnesota
212715,Food,1092065,2010-06-19 03:42:37+00:00,44.8836077181,-93.3094233952,United States,Minnesota
214386,Food,1092065,2010-12-16 21:23:46+00:00,44.8836077181,-93.3094233952,United States,Minnesota
214386,Food,1092065,2010-06-22 18:45:38+00:00,44.8836077181,-93.3094233952,United States,Minnesota
214386,Food,1092065,2010-06-21 17:16:33+00:00,44.8836077181,-93.3094233952,United States,Minnesota
533055,Food,1092065,2010-12-15 17:20:40+00:00,44.8836077181,-93.3094233952,United States,Minnesota
533055,Food,1092065,2010-11-15 18:24:28+00:00,44.8836077181,-93.3094233952,United States,Minnesota
212715,Food,1025297,2010-06-21 01:26:35+00:00,44.7338184833,-93.21908655,United States,Minnesota
212715,Food,186792,2010-06-21 01:26:05+00:00,44.7316932664,-93.2145236505,United States,Minnesota
15505,Food,186792,2009-12-09 19:29:47+00:00,44.7316932664,-93.2145236505,United States,Minnesota
212715,Food,759239,2010-06-21 01:25:24+00:00,44.7327388,-93.2172165667,United States,Minnesota
213512,Food,759239,2010-10-30 19:35:30+00:00,44.7327388,-93.2172165667,United States,Minnesota
28279,Food,759239,2010-05-12 23:02:08+00:00,44.7327388,-93.2172165667,United States,Minnesota
192214,Food,759239,2010-04-16 22:06:04+00:00,44.7327388,-93.2172165667,United States,Minnesota
212715,Food,308135,2010-06-21 01:24:43+00:00,44.73179525,-93.21881604,United States,Minnesota
212715,Food,1020627,2010-06-21 01:10:56+00:00,44.7423758,-93.2749121,United States,Minnesota
212715,Food,877206,2010-06-21 01:09:26+00:00,44.7378949833,-93.2587475833,United States,Minnesota
90305,Food,877206,2010-09-23 18:29:50+00:00,44.7378949833,-93.2587475833,United States,Minnesota
117848,Food,877206,2011-01-28 20:42:56+00:00,44.7378949833,-93.2587475833,United States,Minnesota
212715,Food,972095,2010-06-21 01:09:14+00:00,44.7368341516,-93.2574033737,United States,Minnesota
212715,Food,230139,2010-06-20 21:01:25+00:00,44.7326826833,-93.221501,United States,Minnesota
15505,Food,230139,2010-03-04 19:36:05+00:00,44.7326826833,-93.221501,United States,Minnesota
15505,Food,230139,2010-01-15 19:45:45+00:00,44.7326826833,-93.221501,United States,Minnesota
15505,Food,230139,2009-12-18 20:02:05+00:00,44.7326826833,-93.221501,United States,Minnesota
212715,Food,518792,2010-06-20 01:03:00+00:00,44.7324630667,-93.2058939333,United States,Minnesota
212715,Food,1163274,2010-06-20 01:02:22+00:00,44.7330636167,-93.2070006,United States,Minnesota
212715,Food,864029,2010-06-20 01:01:22+00:00,44.7320098877,-93.2201080322,United States,Minnesota
212715,Food,957299,2010-06-20 01:01:09+00:00,44.73140765,-93.21876365,United States,Minnesota
29134,Food,957299,2011-03-19 15:52:16+00:00,44.73140765,-93.21876365,United States,Minnesota
212715,Food,581886,2010-06-20 01:00:56+00:00,44.7323832008,-93.2185542583,United States,Minnesota
49949,Food,581886,2010-05-29 18:53:29+00:00,44.7323832008,-93.2185542583,United States,Minnesota
98863,Food,581886,2010-07-16 16:34:40+00:00,44.7323832008,-93.2185542583,United States,Minnesota
98863,Food,581886,2010-06-17 17:07:40+00:00,44.7323832008,-93.2185542583,United States,Minnesota
98863,Food,581886,2010-06-04 16:28:58+00:00,44.7323832008,-93.2185542583,United States,Minnesota
98863,Food,581886,2010-02-24 18:59:44+00:00,44.7323832008,-93.2185542583,United States,Minnesota
212715,Food,1132765,2010-06-20 01:00:38+00:00,44.7356428167,-93.2200670167,United States,Minnesota
212715,Food,877129,2010-06-20 00:59:45+00:00,44.7395919667,-93.21854095,United States,Minnesota
2080407,Food,877129,2010-11-04 02:07:40+00:00,44.7395919667,-93.21854095,United States,Minnesota
212715,Food,1019148,2010-06-20 00:50:33+00:00,44.8601873736,-93.2516735033,United States,Minnesota
1531870,Food,1019148,2011-02-27 20:37:34+00:00,44.8601873736,-93.2516735033,United States,Minnesota
2080407,Food,1019148,2010-11-09 21:07:43+00:00,44.8601873736,-93.2516735033,United States,Minnesota
212715,Food,46862,2010-06-19 03:51:34+00:00,44.8797379333,-93.3245010667,United States,Minnesota
4970,Food,46862,2010-05-27 23:26:48+00:00,44.8797379333,-93.3245010667,United States,Minnesota
2080407,Food,46862,2010-10-30 16:34:50+00:00,44.8797379333,-93.3245010667,United States,Minnesota
212715,Food,453113,2010-06-19 03:49:35+00:00,44.8855438232,-93.3179550171,United States,Minnesota
214386,Food,453113,2010-06-21 17:17:07+00:00,44.8855438232,-93.3179550171,United States,Minnesota
29134,Food,453113,2010-04-20 18:00:46+00:00,44.8855438232,-93.3179550171,United States,Minnesota
98863,Food,453113,2010-07-17 15:12:31+00:00,44.8855438232,-93.3179550171,United States,Minnesota
533055,Food,453113,2010-11-15 18:29:45+00:00,44.8855438232,-93.3179550171,United States,Minnesota
2080407,Food,453113,2010-10-30 16:36:44+00:00,44.8855438232,-93.3179550171,United States,Minnesota
212715,Food,782483,2010-06-19 03:45:06+00:00,44.8841768503,-93.3195930719,United States,Minnesota
214386,Food,782483,2010-06-21 17:17:47+00:00,44.8841768503,-93.3195930719,United States,Minnesota
2080407,Food,782483,2010-10-30 16:39:32+00:00,44.8841768503,-93.3195930719,United States,Minnesota
212715,Food,446302,2010-06-19 03:44:54+00:00,44.8840863167,-93.31910405,United States,Minnesota
214386,Food,446302,2010-04-25 20:20:10+00:00,44.8840863167,-93.31910405,United States,Minnesota
533055,Food,446302,2010-12-15 17:21:41+00:00,44.8840863167,-93.31910405,United States,Minnesota
533055,Food,446302,2010-11-15 18:29:37+00:00,44.8840863167,-93.31910405,United States,Minnesota
2080407,Food,446302,2010-10-30 16:36:17+00:00,44.8840863167,-93.31910405,United States,Minnesota
212715,Food,386866,2010-06-19 03:35:37+00:00,44.86140203,-93.30509752,United States,Minnesota
212715,Food,705204,2010-06-19 03:28:21+00:00,44.8630128333,-93.2888788333,United States,Minnesota
28279,Food,705204,2011-06-28 23:13:18+00:00,44.8630128333,-93.2888788333,United States,Minnesota
28279,Food,705204,2010-03-25 23:24:49+00:00,44.8630128333,-93.2888788333,United States,Minnesota
28279,Food,705204,2010-03-14 00:49:14+00:00,44.8630128333,-93.2888788333,United States,Minnesota
29134,Food,705204,2011-01-15 03:07:06+00:00,44.8630128333,-93.2888788333,United States,Minnesota
29134,Food,705204,2010-12-23 00:41:36+00:00,44.8630128333,-93.2888788333,United States,Minnesota
29134,Food,705204,2010-05-14 01:44:34+00:00,44.8630128333,-93.2888788333,United States,Minnesota
29134,Food,705204,2010-03-14 00:48:33+00:00,44.8630128333,-93.2888788333,United States,Minnesota
2080407,Food,705204,2010-11-09 21:06:12+00:00,44.8630128333,-93.2888788333,United States,Minnesota
212715,Food,759332,2010-06-19 03:28:00+00:00,44.8635111667,-93.2892703167,United States,Minnesota
29134,Food,759332,2010-03-21 00:23:44+00:00,44.8635111667,-93.2892703167,United States,Minnesota
212715,Food,1238277,2010-06-19 03:24:07+00:00,44.8638826,-93.28857594,United States,Minnesota
212715,Food,223331,2010-06-19 03:23:48+00:00,44.8606557,-93.2775835,United States,Minnesota
212715,Food,223331,2010-05-31 02:05:57+00:00,44.8606557,-93.2775835,United States,Minnesota
214386,Food,223331,2010-04-10 01:34:38+00:00,44.8606557,-93.2775835,United States,Minnesota
29134,Food,223331,2010-12-21 00:15:03+00:00,44.8606557,-93.2775835,United States,Minnesota
29134,Food,223331,2010-11-09 21:15:34+00:00,44.8606557,-93.2775835,United States,Minnesota
29134,Food,223331,2010-08-26 00:38:59+00:00,44.8606557,-93.2775835,United States,Minnesota
29134,Food,223331,2010-07-21 21:24:39+00:00,44.8606557,-93.2775835,United States,Minnesota
29134,Food,223331,2010-06-07 23:54:44+00:00,44.8606557,-93.2775835,United States,Minnesota
29134,Food,223331,2010-01-20 23:06:48+00:00,44.8606557,-93.2775835,United States,Minnesota
212715,Food,10668,2010-06-19 03:23:05+00:00,44.8627889,-93.2772731667,United States,Minnesota
214386,Food,10668,2010-07-22 19:52:03+00:00,44.8627889,-93.2772731667,United States,Minnesota
212715,Food,562223,2010-06-18 18:12:32+00:00,44.9483849995,-93.2879013899,United States,Minnesota
214386,Food,562223,2010-06-17 23:19:50+00:00,44.9483849995,-93.2879013899,United States,Minnesota
28279,Food,562223,2010-04-23 23:04:27+00:00,44.9483849995,-93.2879013899,United States,Minnesota
533055,Food,562223,2010-11-10 19:11:39+00:00,44.9483849995,-93.2879013899,United States,Minnesota
212715,Food,102821,2010-06-18 18:03:21+00:00,44.9485127264,-93.2799875736,United States,Minnesota
214386,Food,102821,2010-06-19 00:44:20+00:00,44.9485127264,-93.2799875736,United States,Minnesota
212715,Food,297110,2010-06-18 18:00:11+00:00,44.9561919445,-93.2776384849,United States,Minnesota
214386,Food,297110,2010-06-18 18:03:03+00:00,44.9561919445,-93.2776384849,United States,Minnesota
212715,Food,1237357,2010-06-18 17:59:26+00:00,44.951972387,-93.278792696,United States,Minnesota
214386,Food,1237357,2010-06-18 17:59:39+00:00,44.951972387,-93.278792696,United States,Minnesota
212715,Food,202229,2010-06-18 17:22:47+00:00,44.9555214645,-93.2777273861,United States,Minnesota
214386,Food,202229,2010-06-18 18:01:04+00:00,44.9555214645,-93.2777273861,United States,Minnesota
51367,Food,202229,2010-09-24 21:12:23+00:00,44.9555214645,-93.2777273861,United States,Minnesota
212715,Food,1290277,2010-06-18 17:22:25+00:00,44.9539419,-93.277838983,United States,Minnesota
214386,Food,1290277,2010-06-18 17:59:06+00:00,44.9539419,-93.277838983,United States,Minnesota
212715,Food,98654,2010-06-13 19:32:40+00:00,44.9238047667,-93.39908325,United States,Minnesota
360984,Food,98654,2011-05-30 16:41:35+00:00,44.9238047667,-93.39908325,United States,Minnesota
5333,Food,98654,2011-02-19 23:22:53+00:00,44.9238047667,-93.39908325,United States,Minnesota
5333,Food,98654,2010-02-28 00:51:15+00:00,44.9238047667,-93.39908325,United States,Minnesota
5333,Food,98654,2010-02-13 20:30:35+00:00,44.9238047667,-93.39908325,United States,Minnesota
5333,Food,98654,2010-01-31 04:47:25+00:00,44.9238047667,-93.39908325,United States,Minnesota
4970,Food,98654,2011-02-19 23:22:09+00:00,44.9238047667,-93.39908325,United States,Minnesota
533055,Food,98654,2010-12-02 23:22:35+00:00,44.9238047667,-93.39908325,United States,Minnesota
533055,Food,98654,2010-10-20 23:48:26+00:00,44.9238047667,-93.39908325,United States,Minnesota
533055,Food,98654,2010-10-01 00:26:45+00:00,44.9238047667,-93.39908325,United States,Minnesota
2080407,Food,98654,2010-12-28 23:55:47+00:00,44.9238047667,-93.39908325,United States,Minnesota
2080407,Food,98654,2010-10-30 15:42:27+00:00,44.9238047667,-93.39908325,United States,Minnesota
212715,Food,184143,2010-06-13 18:51:13+00:00,45.0284739167,-93.1677984833,United States,Minnesota
212715,Food,907646,2010-06-13 00:44:35+00:00,44.99340921,-93.0908167362,United States,Minnesota
142893,Food,907646,2010-09-24 22:29:26+00:00,44.99340921,-93.0908167362,United States,Minnesota
174271,Food,907646,2010-05-21 01:55:25+00:00,44.99340921,-93.0908167362,United States,Minnesota
533055,Food,907646,2010-11-14 21:23:59+00:00,44.99340921,-93.0908167362,United States,Minnesota
2080407,Food,907646,2010-11-07 19:48:30+00:00,44.99340921,-93.0908167362,United States,Minnesota
212715,Food,817823,2010-06-13 00:39:57+00:00,45.0504681167,-93.0555852833,United States,Minnesota
649923,Food,817823,2010-09-04 13:40:21+00:00,45.0504681167,-93.0555852833,United States,Minnesota
52894,Food,817823,2010-03-28 16:46:44+00:00,45.0504681167,-93.0555852833,United States,Minnesota
212715,Food,354499,2010-06-13 00:36:22+00:00,45.1235829,-93.057371,United States,Minnesota
212715,Food,252637,2010-06-12 22:24:56+00:00,46.7987956667,-92.0828340167,United States,Minnesota
5333,Food,252637,2010-01-23 20:54:03+00:00,46.7987956667,-92.0828340167,United States,Minnesota
212715,Food,1200787,2010-06-12 22:24:08+00:00,46.8033725023,-92.0709764957,United States,Minnesota
212715,Food,1163717,2010-06-12 22:23:54+00:00,46.8029165268,-92.0714592934,United States,Minnesota
212715,Food,891722,2010-06-12 22:15:12+00:00,46.8093678373,-92.0774286909,United States,Minnesota
212715,Food,440783,2010-06-12 22:11:25+00:00,46.8073368667,-92.0646699333,United States,Minnesota
5333,Food,440783,2010-01-23 21:26:58+00:00,46.8073368667,-92.0646699333,United States,Minnesota
4970,Food,440783,2010-01-23 21:26:09+00:00,46.8073368667,-92.0646699333,United States,Minnesota
212715,Food,393776,2010-06-12 22:08:07+00:00,46.8027914888,-92.0852029324,United States,Minnesota
212715,Food,384214,2010-06-12 22:01:59+00:00,46.8003514,-92.1262803333,United States,Minnesota
212715,Food,998456,2010-06-12 22:01:33+00:00,46.8000961333,-92.1252240667,United States,Minnesota
212715,Food,420184,2010-06-12 22:00:59+00:00,46.8005486667,-92.1329676,United States,Minnesota
212715,Food,579113,2010-06-12 21:59:17+00:00,46.8025651833,-92.1589445833,United States,Minnesota
212715,Food,278709,2010-06-12 21:58:37+00:00,46.8018771515,-92.1499675512,United States,Minnesota
212715,Food,555893,2010-06-12 21:57:48+00:00,46.8038490163,-92.1510672569,United States,Minnesota
212715,Food,174963,2010-06-12 21:57:08+00:00,46.80139392,-92.16653323,United States,Minnesota
212715,Food,1181227,2010-06-12 21:55:19+00:00,46.802236067,-92.155900083,United States,Minnesota
212715,Food,982885,2010-06-12 21:55:09+00:00,46.8039885496,-92.1553480625,United States,Minnesota
212715,Food,982885,2010-06-12 21:53:25+00:00,46.8039885496,-92.1553480625,United States,Minnesota
212715,Food,350232,2010-06-12 21:54:56+00:00,46.803195408,-92.1474730968,United States,Minnesota
212715,Food,263146,2010-06-12 21:54:39+00:00,46.80345273,-92.16813582,United States,Minnesota
212715,Food,886511,2010-06-12 21:52:58+00:00,46.8054285,-92.16094374,United States,Minnesota
212715,Food,232845,2010-06-12 21:52:19+00:00,46.80683255,-92.1627402167,United States,Minnesota
212715,Food,372440,2010-06-12 21:51:48+00:00,46.8073739575,-92.1658945084,United States,Minnesota
212715,Food,276341,2010-06-12 21:51:19+00:00,46.804554023,-92.1590280533,United States,Minnesota
212715,Food,299920,2010-06-12 21:51:01+00:00,46.80706305,-92.1641345167,United States,Minnesota
212715,Food,1205559,2010-06-12 21:49:18+00:00,46.814997783,-92.17642485,United States,Minnesota
212715,Food,358252,2010-06-12 21:48:27+00:00,46.82427455,-92.1890507667,United States,Minnesota
212715,Food,382402,2010-06-12 21:37:10+00:00,46.821302559,-92.0991826057,United States,Minnesota
212715,Food,940332,2010-06-12 21:36:51+00:00,46.82178325,-92.0993489167,United States,Minnesota
212715,Food,385718,2010-06-12 21:31:38+00:00,46.82085545,-92.0726459667,United States,Minnesota
212715,Food,596338,2010-06-12 21:24:04+00:00,46.8337097168,-92.0710372925,United States,Minnesota
212715,Food,280736,2010-06-12 21:23:50+00:00,46.8216705322,-92.0743942261,United States,Minnesota
212715,Food,1000355,2010-06-12 20:37:27+00:00,46.8088428167,-92.0618173667,United States,Minnesota
251281,Food,1000355,2010-10-27 16:54:21+00:00,46.8088428167,-92.0618173667,United States,Minnesota
59992,Food,1000355,2010-07-24 18:27:07+00:00,46.8088428167,-92.0618173667,United States,Minnesota
212715,Food,329171,2010-06-12 20:34:45+00:00,46.7850766,-92.1014377,United States,Minnesota
212715,Food,30149,2010-06-12 20:34:16+00:00,46.7837621052,-92.1024195665,United States,Minnesota
212715,Food,1170266,2010-06-12 20:30:50+00:00,46.7588611,-92.1411696,United States,Minnesota
212715,Food,612052,2010-06-12 20:29:53+00:00,46.7449557099,-92.1596825123,United States,Minnesota
212715,Food,965148,2010-06-12 20:28:03+00:00,46.73911305,-92.1664251167,United States,Minnesota
212715,Food,313917,2010-06-12 20:27:48+00:00,46.7386693167,-92.1691123333,United States,Minnesota
212715,Food,832984,2010-06-12 20:26:44+00:00,46.7370306,-92.1769805,United States,Minnesota
212715,Food,317185,2010-06-12 20:24:05+00:00,46.7260780334,-92.2197151184,United States,Minnesota
212715,Food,966256,2010-06-12 18:45:13+00:00,45.33987671,-92.99474334,United States,Minnesota
212715,Food,856277,2010-06-12 18:41:35+00:00,45.2794396,-93.0065091,United States,Minnesota
1873,Food,856277,2010-04-02 23:27:20+00:00,45.2794396,-93.0065091,United States,Minnesota
212715,Food,183091,2010-06-12 18:34:35+00:00,45.1827108833,-93.10791285,United States,Minnesota
12122,Food,183091,2009-12-08 20:59:54+00:00,45.1827108833,-93.10791285,United States,Minnesota
212715,Food,424974,2010-06-12 18:27:37+00:00,45.094663241,-93.1946611404,United States,Minnesota
533055,Food,424974,2010-11-07 19:57:36+00:00,45.094663241,-93.1946611404,United States,Minnesota
119763,Food,424974,2010-10-15 18:50:13+00:00,45.094663241,-93.1946611404,United States,Minnesota
212715,Food,670855,2010-06-12 18:20:41+00:00,45.0053404,-93.2280214167,United States,Minnesota
212715,Food,98140,2010-06-12 18:20:17+00:00,45.0037763667,-93.2276937333,United States,Minnesota
212715,Food,143351,2010-06-12 18:14:55+00:00,44.94913172,-93.27141815,United States,Minnesota
214386,Food,143351,2010-06-17 23:39:03+00:00,44.94913172,-93.27141815,United States,Minnesota
212715,Food,224271,2010-06-11 03:54:03+00:00,44.9484422,-93.2940628333,United States,Minnesota
214386,Food,224271,2010-06-17 23:30:04+00:00,44.9484422,-93.2940628333,United States,Minnesota
212715,Food,305368,2010-06-11 03:52:49+00:00,44.9445033519,-93.2886484265,United States,Minnesota
214386,Food,305368,2010-06-17 23:29:15+00:00,44.9445033519,-93.2886484265,United States,Minnesota
142900,Food,305368,2010-08-14 20:57:57+00:00,44.9445033519,-93.2886484265,United States,Minnesota
5333,Food,305368,2010-03-14 02:31:03+00:00,44.9445033519,-93.2886484265,United States,Minnesota
